CompetitionID,SessionID,GameID,EndID,RefTeamID,OppTeamID,RefScoreDiffStartOfEnd,RefHasHammerStartOfEnd,RefPPAvailableAtStart,OppPPAvailableBeforeEnd,UsedPP,RefBTAbilityDiff,EndsRemaining
23240026,6,4,1,19,44,0,1,1,1,0,0.9194185219735699,7
23240026,6,4,2,44,19,-1,1,1,1,0,-0.9194185219735699,6
23240026,6,4,3,44,19,-2,1,1,1,0,-0.9194185219735699,5
23240026,6,4,4,19,44,1,1,1,1,0,0.9194185219735699,4
23240026,6,4,5,19,44,0,1,1,1,0,0.9194185219735699,3
23240026,6,4,6,44,19,-3,1,1,1,1,-0.9194185219735699,2
23240026,6,4,7,19,44,0,1,1,0,1,0.9194185219735699,1
23240026,6,5,1,10,25,0,1,1,1,0,1.5756707791241547,7
23240026,6,5,2,25,10,-2,1,1,1,0,-1.5756707791241547,6
23240026,6,5,3,25,10,-4,1,1,1,0,-1.5756707791241547,5
23240026,6,5,4,25,10,-6,1,1,1,1,-1.5756707791241547,4
23240026,7,1,1,13,17,0,1,1,1,0,-1.9219605406017228,7
23240026,7,1,2,17,13,-1,1,1,1,0,1.9219605406017228,6
23240026,7,1,3,13,17,0,1,1,1,0,-1.9219605406017228,5
23240026,7,1,4,13,17,-1,1,1,1,0,-1.9219605406017228,4
23240026,7,1,5,13,17,-2,1,1,1,0,-1.9219605406017228,3
23240026,7,1,6,13,17,-4,1,1,1,1,-1.9219605406017228,2
23240026,7,2,1,18,51,0,1,1,1,0,1.3217143653683145,7
23240026,7,2,2,51,18,-3,1,1,1,0,-1.3217143653683145,6
23240026,7,2,3,51,18,-5,1,1,1,1,-1.3217143653683145,5
23240026,7,2,5,18,51,6,1,1,0,0,1.3217143653683145,3
23240026,7,3,1,16,24,0,1,1,1,0,-0.7238864725992876,7
23240026,7,3,2,16,24,-1,1,1,1,0,-0.7238864725992876,6
23240026,7,3,3,16,24,-2,1,1,1,0,-0.7238864725992876,5
23240026,7,3,4,24,16,1,1,1,1,0,0.7238864725992876,4
23240026,7,3,5,16,24,-3,1,1,1,1,-0.7238864725992876,3
23240026,7,3,7,24,16,3,1,1,0,0,0.7238864725992876,1
23240026,7,4,1,37,11,0,1,1,1,0,1.1242814665995196,7
23240026,7,4,2,11,37,-2,1,1,1,0,-1.1242814665995196,6
23240026,7,4,3,37,11,0,1,1,1,0,1.1242814665995196,5
23240026,7,4,4,11,37,-1,1,1,1,0,-1.1242814665995196,4
23240026,7,4,5,37,11,0,1,1,1,0,1.1242814665995196,3
23240026,7,4,6,11,37,-4,1,1,1,1,-1.1242814665995196,2
23240026,7,4,7,37,11,2,1,1,0,1,1.1242814665995196,1
23240026,7,5,1,15,34,0,1,1,1,0,0.4383334594091196,7
23240026,7,5,2,34,15,-2,1,1,1,0,-0.4383334594091196,6
23240026,7,5,3,15,34,1,1,1,1,0,0.4383334594091196,5
23240026,7,5,4,34,15,-3,1,1,1,0,-0.4383334594091196,4
23240026,7,5,5,15,34,2,1,1,1,0,0.4383334594091196,3
23240026,7,5,6,34,15,-4,1,1,1,1,-0.4383334594091196,2
23240026,7,5,7,15,34,3,1,1,0,1,0.4383334594091196,1
23240026,8,1,1,44,10,0,1,1,1,0,-1.1281370853709065,7
23240026,8,1,2,10,44,-1,1,1,1,0,1.1281370853709065,6
23240026,8,1,3,10,44,-2,1,1,1,0,1.1281370853709065,5
23240026,8,1,4,10,44,-3,1,1,1,0,1.1281370853709065,4
23240026,8,1,5,44,10,0,1,1,1,0,-1.1281370853709065,3
23240026,8,1,6,44,10,-2,1,1,1,0,-1.1281370853709065,2
23240026,8,1,7,10,44,1,1,1,1,1,1.1281370853709065,1
23240026,8,1,8,44,10,-2,1,1,0,1,-1.1281370853709065,0
23240026,8,2,1,19,30,0,1,1,1,0,1.232876018716579,7
23240026,8,2,2,30,19,-1,1,1,1,0,-1.232876018716579,6
23240026,8,2,3,30,19,-4,1,1,1,0,-1.232876018716579,5
23240026,8,2,4,30,19,-5,1,1,1,1,-1.232876018716579,4
23240026,8,2,5,19,30,4,1,1,0,0,1.232876018716579,3
23240026,8,3,1,25,46,0,1,1,1,0,-0.8671572442292033,7
23240026,8,3,2,46,25,-2,1,1,1,0,0.8671572442292033,6
23240026,8,3,3,25,46,1,1,1,1,0,-0.8671572442292033,5
23240026,8,3,4,25,46,0,1,1,1,0,-0.8671572442292033,4
23240026,8,3,5,25,46,-1,1,1,1,0,-0.8671572442292033,3
23240026,8,3,6,46,25,-1,1,1,1,1,0.8671572442292033,2
23240026,8,3,7,25,46,0,1,1,0,1,-0.8671572442292033,1
23240026,8,4,1,14,20,0,1,1,1,0,0.2813088811622775,7
23240026,8,4,2,14,20,-1,1,1,1,0,0.2813088811622775,6
23240026,8,4,3,14,20,-2,1,1,1,0,0.2813088811622775,5
23240026,8,4,4,14,20,-4,1,1,1,0,0.2813088811622775,4
23240026,8,4,5,14,20,-8,1,1,1,1,0.2813088811622775,3
23240026,8,4,6,20,14,6,1,1,0,1,-0.2813088811622775,2
23240026,8,5,1,22,43,0,1,1,1,0,0.5158247181390933,7
23240026,8,5,2,43,22,-3,1,1,1,0,-0.5158247181390933,6
23240026,8,5,3,43,22,-5,1,1,1,1,-0.5158247181390933,5
23240026,8,5,6,22,43,6,1,1,0,0,0.5158247181390933,2
23240026,9,1,1,51,24,0,1,1,1,0,-2.3870160057457452,7
23240026,9,1,2,24,51,-1,1,1,1,0,2.3870160057457452,6
23240026,9,1,3,51,24,-1,1,1,1,0,-2.3870160057457452,5
23240026,9,1,4,51,24,-3,1,1,1,0,-2.3870160057457452,4
23240026,9,1,5,24,51,2,1,1,1,0,2.3870160057457452,3
23240026,9,1,6,51,24,-3,1,1,1,1,-2.3870160057457452,2
23240026,9,1,7,24,51,2,1,1,0,1,2.3870160057457452,1
23240026,9,2,1,17,15,0,1,1,1,0,1.8413016179545427,7
23240026,9,2,2,15,17,-3,1,1,1,0,-1.8413016179545427,6
23240026,9,2,3,17,15,2,1,1,1,0,1.8413016179545427,5
23240026,9,2,4,15,17,-4,1,1,1,0,-1.8413016179545427,4
23240026,9,2,5,17,15,3,1,1,1,0,1.8413016179545427,3
23240026,9,2,6,17,15,2,1,1,1,1,1.8413016179545427,2
23240026,9,2,7,15,17,-3,1,1,0,1,-1.8413016179545427,1
23240026,9,3,1,11,13,0,1,1,1,0,0.6125871272362357,7
23240026,9,3,2,13,11,-3,1,1,1,0,-0.6125871272362357,6
23240026,9,3,3,11,13,-1,1,1,1,0,0.6125871272362357,5
23240026,9,3,4,13,11,-3,1,1,1,0,-0.6125871272362357,4
23240026,9,3,5,11,13,2,1,1,1,0,0.6125871272362357,3
23240026,9,3,6,13,11,-3,1,1,1,1,-0.6125871272362357,2
23240026,9,3,7,11,13,0,1,1,0,1,0.6125871272362357,1
23240026,9,4,1,16,34,0,1,1,1,0,2.034584978337472,7
23240026,9,4,2,34,16,-2,1,1,1,0,-2.034584978337472,6
23240026,9,4,3,34,16,-4,1,1,1,0,-2.034584978337472,5
23240026,9,4,4,34,16,-6,1,1,1,1,-2.034584978337472,4
23240026,9,4,5,16,34,5,1,1,0,1,2.034584978337472,3
23240026,9,5,1,18,37,0,1,1,1,0,-0.40137332003836595,7
23240026,9,5,2,37,18,-2,1,1,1,0,0.40137332003836595,6
23240026,9,5,3,18,37,1,1,1,1,0,-0.40137332003836595,5
23240026,9,5,4,37,18,-3,1,1,1,0,0.40137332003836595,4
23240026,9,5,5,37,18,-4,1,1,1,1,0.40137332003836595,3
23240026,9,5,6,18,37,1,1,1,0,0,-0.40137332003836595,2
23240026,10,1,1,19,25,0,1,1,1,0,1.3669522157268181,7
23240026,10,1,2,25,19,-1,1,1,1,0,-1.3669522157268181,6
23240026,10,1,3,25,19,-2,1,1,1,0,-1.3669522157268181,5
23240026,10,1,4,19,25,1,1,1,1,0,1.3669522157268181,4
23240026,10,1,5,25,19,-3,1,1,1,0,-1.3669522157268181,3
23240026,10,1,6,19,25,2,1,1,1,1,1.3669522157268181,2
23240026,10,1,7,25,19,-3,1,1,0,1,-1.3669522157268181,1
23240026,10,2,1,44,22,0,1,1,1,0,0.035454827083737775,7
23240026,10,2,2,22,44,-5,1,1,1,0,-0.035454827083737775,6
23240026,10,2,3,44,22,4,1,1,1,0,0.035454827083737775,5
23240026,10,2,4,44,22,3,1,1,1,0,0.035454827083737775,4
23240026,10,2,5,22,44,-4,1,1,1,1,-0.035454827083737775,3
23240026,10,2,6,44,22,3,1,1,0,0,0.035454827083737775,2
23240026,10,3,1,10,14,0,1,1,1,0,0.06889979946146552,7
23240026,10,3,2,10,14,-1,1,1,1,0,0.06889979946146552,6
23240026,10,3,3,14,10,-2,1,1,1,0,-0.06889979946146552,5
23240026,10,3,4,14,10,-3,1,1,1,0,-0.06889979946146552,4
23240026,10,3,5,10,14,2,1,1,1,0,0.06889979946146552,3
23240026,10,3,6,14,10,-4,1,1,1,1,-0.06889979946146552,2
23240026,10,3,7,10,14,1,1,1,0,1,0.06889979946146552,1
23240026,10,4,1,46,43,0,1,1,1,0,0.9709030956987861,7
23240026,10,4,2,43,46,-1,1,1,1,0,-0.9709030956987861,6
23240026,10,4,3,43,46,-2,1,1,1,0,-0.9709030956987861,5
23240026,10,4,4,43,46,-3,1,1,1,0,-0.9709030956987861,4
23240026,10,4,5,46,43,2,1,1,1,0,0.9709030956987861,3
23240026,10,4,6,46,43,1,1,1,1,0,0.9709030956987861,2
23240026,10,4,7,43,46,-3,1,1,1,1,-0.9709030956987861,1
23240026,10,4,8,46,43,1,1,1,0,1,0.9709030956987861,0
23240026,10,5,1,20,30,0,1,1,1,0,1.0913859014901726,7
23240026,10,5,2,30,20,-1,1,1,1,0,-1.0913859014901726,6
23240026,10,5,3,20,30,-1,1,1,1,0,1.0913859014901726,5
23240026,10,5,4,30,20,0,1,1,1,0,-1.0913859014901726,4
23240026,10,5,5,30,20,-1,1,1,1,0,-1.0913859014901726,3
23240026,10,5,6,30,20,-2,1,1,1,1,-1.0913859014901726,2
23240026,10,5,7,20,30,1,1,1,0,1,1.0913859014901726,1
23240026,11,1,1,17,37,0,1,1,1,0,0.18509194676596752,7
23240026,11,1,2,37,17,-1,1,1,1,0,-0.18509194676596752,6
23240026,11,1,3,17,37,0,1,1,1,0,0.18509194676596752,5
23240026,11,1,4,37,17,-5,1,1,1,1,-0.18509194676596752,4
23240026,11,1,5,17,37,4,1,1,0,0,0.18509194676596752,3
23240026,11,1,7,17,37,4,1,1,0,1,0.18509194676596752,1
23240026,11,2,1,11,24,0,1,1,1,0,-1.7882097869385845,7
23240026,11,2,2,11,24,-1,1,1,1,0,-1.7882097869385845,6
23240026,11,2,3,11,24,-3,1,1,1,0,-1.7882097869385845,5
23240026,11,2,4,24,11,2,1,1,1,0,1.7882097869385845,4
23240026,11,2,5,24,11,1,1,1,1,0,1.7882097869385845,3
23240026,11,2,6,11,24,-3,1,1,1,1,-1.7882097869385845,2
23240026,11,2,7,24,11,1,1,1,0,1,1.7882097869385845,1
23240026,11,3,1,18,34,0,1,1,1,0,1.6931698105593287,7
23240026,11,3,2,34,18,-3,1,1,1,0,-1.6931698105593287,6
23240026,11,3,3,34,18,-4,1,1,1,0,-1.6931698105593287,5
23240026,11,3,4,34,18,-5,1,1,1,1,-1.6931698105593287,4
23240026,11,3,5,18,34,4,1,1,0,0,1.6931698105593287,3
23240026,11,4,1,51,13,0,1,1,1,0,0.013780908429074756,7
23240026,11,4,2,13,51,-2,1,1,1,0,-0.013780908429074756,6
23240026,11,4,3,13,51,-4,1,1,1,0,-0.013780908429074756,5
23240026,11,4,4,51,13,3,1,1,1,0,0.013780908429074756,4
23240026,11,4,5,51,13,2,1,1,1,0,0.013780908429074756,3
23240026,11,4,6,13,51,-3,1,1,1,1,-0.013780908429074756,2
23240026,11,4,7,51,13,1,1,1,0,1,0.013780908429074756,1
23240026,11,5,1,15,16,0,1,1,1,0,-1.5962515189283524,7
23240026,11,5,2,15,16,-1,1,1,1,0,-1.5962515189283524,6
23240026,11,5,3,16,15,0,1,1,1,0,1.5962515189283524,5
23240026,11,5,4,15,16,-1,1,1,1,0,-1.5962515189283524,4
23240026,11,5,5,16,15,-1,1,1,1,0,1.5962515189283524,3
23240026,11,5,6,15,16,-1,1,1,1,1,-1.5962515189283524,2
23240026,11,5,7,16,15,0,1,1,0,1,1.5962515189283524,1
23240026,12,1,1,44,20,0,1,1,1,0,-0.7779284047471635,7
23240026,12,1,2,44,20,-1,1,1,1,0,-0.7779284047471635,6
23240026,12,1,3,20,44,-1,1,1,1,0,0.7779284047471635,5
23240026,12,1,4,20,44,-2,1,1,1,0,0.7779284047471635,4
23240026,12,1,5,44,20,1,1,1,1,0,-0.7779284047471635,3
23240026,12,1,6,44,20,0,1,1,1,0,-0.7779284047471635,2
23240026,12,1,7,20,44,-2,1,1,1,1,0.7779284047471635,1
23240026,12,1,8,44,20,0,1,1,0,1,-0.7779284047471635,0
23240026,12,2,1,14,25,0,1,1,1,0,1.5067709796626891,7
23240026,12,2,2,25,14,-2,1,1,1,0,-1.5067709796626891,6
23240026,12,2,3,14,25,1,1,1,1,0,1.5067709796626891,5
23240026,12,2,4,25,14,-3,1,1,1,0,-1.5067709796626891,4
23240026,12,2,5,14,25,1,1,1,1,0,1.5067709796626891,3
23240026,12,2,6,14,25,0,1,1,1,0,1.5067709796626891,2
23240026,12,2,7,14,25,-1,1,1,1,1,1.5067709796626891,1
23240026,12,2,8,25,14,0,1,1,0,1,-1.5067709796626891,0
23240026,12,3,1,30,43,0,1,1,1,0,0.23782204847982186,7
23240026,12,3,2,43,30,-2,1,1,1,0,-0.23782204847982186,6
23240026,12,3,3,30,43,1,1,1,1,0,0.23782204847982186,5
23240026,12,3,4,30,43,-2,1,1,1,0,0.23782204847982186,4
23240026,12,3,5,43,30,1,1,1,1,0,-0.23782204847982186,3
23240026,12,3,6,30,43,-2,1,1,1,1,0.23782204847982186,2
23240026,12,3,7,43,30,1,1,1,0,1,-0.23782204847982186,1
23240026,12,4,1,19,10,0,1,1,1,0,-0.20871856339733663,7
23240026,12,4,2,10,19,-1,1,1,1,0,0.20871856339733663,6
23240026,12,4,3,10,19,-2,1,1,1,0,0.20871856339733663,5
23240026,12,4,4,19,10,1,1,1,1,0,-0.20871856339733663,4
23240026,12,4,5,10,19,-3,1,1,1,0,0.20871856339733663,3
23240026,12,4,6,19,10,1,1,1,1,1,-0.20871856339733663,2
23240026,12,4,7,10,19,-3,1,1,0,1,0.20871856339733663,1
23240026,12,5,1,46,22,0,1,1,1,0,0.4550783775596928,7
23240026,12,5,2,22,46,-1,1,1,1,0,-0.4550783775596928,6
23240026,12,5,3,22,46,-2,1,1,1,0,-0.4550783775596928,5
23240026,12,5,4,46,22,-2,1,1,1,0,0.4550783775596928,4
23240026,12,5,5,46,22,-3,1,1,1,1,0.4550783775596928,3
23240026,12,5,6,22,46,1,1,1,0,1,-0.4550783775596928,2
23240026,13,1,1,13,34,0,1,1,1,0,0.3576745367619395,7
23240026,13,1,2,34,13,-2,1,1,1,0,-0.3576745367619395,6
23240026,13,1,3,13,34,-3,1,1,1,0,0.3576745367619395,5
23240026,13,1,4,34,13,1,1,1,1,0,-0.3576745367619395,4
23240026,13,1,5,13,34,-2,1,1,1,0,0.3576745367619395,3
23240026,13,1,6,13,34,-4,1,1,1,1,0.3576745367619395,2
23240026,13,1,7,34,13,2,1,1,0,0,-0.3576745367619395,1
23240026,13,2,1,51,16,0,1,1,1,0,-1.6631295331464577,7
23240026,13,2,2,16,51,-1,1,1,1,0,1.6631295331464577,6
23240026,13,2,3,51,16,-1,1,1,1,0,-1.6631295331464577,5
23240026,13,2,4,51,16,-2,1,1,1,0,-1.6631295331464577,4
23240026,13,2,5,51,16,-3,1,1,1,1,-1.6631295331464577,3
23240026,13,2,6,16,51,0,1,1,0,1,1.6631295331464577,2
23240026,13,3,1,37,15,0,1,1,1,0,1.656209671188575,7
23240026,13,3,2,15,37,-2,1,1,1,0,-1.656209671188575,6
23240026,13,3,3,37,15,1,1,1,1,0,1.656209671188575,5
23240026,13,3,4,15,37,-2,1,1,1,0,-1.656209671188575,4
23240026,13,3,5,15,37,-4,1,1,1,1,-1.656209671188575,3
23240026,13,3,6,37,15,3,1,1,0,1,1.656209671188575,2
23240026,13,4,1,24,17,0,1,1,1,0,0.4788363735730974,7
23240026,13,4,2,17,24,-1,1,1,1,0,-0.4788363735730974,6
23240026,13,4,3,24,17,-2,1,1,1,0,0.4788363735730974,5
23240026,13,4,4,17,24,1,1,1,1,0,-0.4788363735730974,4
23240026,13,4,5,24,17,-3,1,1,1,0,0.4788363735730974,3
23240026,13,4,6,17,24,2,1,1,1,1,-0.4788363735730974,2
23240026,13,4,8,24,17,-2,1,1,0,1,0.4788363735730974,0
23240026,13,5,1,18,11,0,1,1,1,0,0.7229081465611535,7
23240026,13,5,2,18,11,-1,1,1,1,0,0.7229081465611535,6
23240026,13,5,3,18,11,-2,1,1,1,0,0.7229081465611535,5
23240026,13,5,4,18,11,-3,1,1,1,0,0.7229081465611535,4
23240026,13,5,5,11,18,2,1,1,1,0,-0.7229081465611535,3
23240026,13,5,6,18,11,-4,1,1,1,1,0.7229081465611535,2
23240026,13,5,7,11,18,1,1,1,0,1,-0.7229081465611535,1
23240026,14,1,1,10,43,0,1,1,1,0,1.6794166305937375,7
23240026,14,1,2,43,10,-1,1,1,1,0,-1.6794166305937375,6
23240026,14,1,3,10,43,-1,1,1,1,0,1.6794166305937375,5
23240026,14,1,4,43,10,0,1,1,1,0,-1.6794166305937375,4
23240026,14,1,5,10,43,-2,1,1,1,0,1.6794166305937375,3
23240026,14,1,6,43,10,1,1,1,1,1,-1.6794166305937375,2
23240026,14,2,1,19,46,0,1,1,1,0,0.4997949714976148,7
23240026,14,2,2,46,19,-2,1,1,1,0,-0.4997949714976148,6
23240026,14,2,3,19,46,1,1,1,1,0,0.4997949714976148,5
23240026,14,2,4,19,46,0,1,1,1,0,0.4997949714976148,4
23240026,14,2,5,46,19,-1,1,1,1,0,-0.4997949714976148,3
23240026,14,2,6,19,46,-1,1,1,1,1,0.4997949714976148,2
23240026,14,2,7,46,19,-2,1,1,0,1,-0.4997949714976148,1
23240026,14,3,1,20,22,0,1,1,1,0,0.8133832318309012,7
23240026,14,3,2,20,22,-1,1,1,1,0,0.8133832318309012,6
23240026,14,3,3,22,20,0,1,1,1,0,-0.8133832318309012,5
23240026,14,3,4,22,20,-1,1,1,1,0,-0.8133832318309012,4
23240026,14,3,5,20,22,-1,1,1,1,0,0.8133832318309012,3
23240026,14,3,6,20,22,-3,1,1,1,1,0.8133832318309012,2
23240026,14,3,7,22,20,2,1,1,0,0,-0.8133832318309012,1
23240026,14,3,8,22,20,1,1,1,0,1,-0.8133832318309012,0
23240026,14,4,1,25,44,0,1,1,1,0,-0.4475336937532483,7
23240026,14,4,2,25,44,-1,1,1,1,0,-0.4475336937532483,6
23240026,14,4,3,44,25,-2,1,1,1,0,0.4475336937532483,5
23240026,14,4,4,25,44,0,1,1,1,0,-0.4475336937532483,4
23240026,14,4,5,25,44,-1,1,1,1,0,-0.4475336937532483,3
23240026,14,4,6,44,25,0,1,1,1,0,0.4475336937532483,2
23240026,14,4,7,25,44,-1,1,1,1,1,-0.4475336937532483,1
23240026,14,4,8,44,25,-1,1,1,0,1,0.4475336937532483,0
23240026,14,5,1,14,30,0,1,1,1,0,1.37269478265245,7
23240026,14,5,2,30,14,-2,1,1,1,0,-1.37269478265245,6
23240026,14,5,3,14,30,1,1,1,1,0,1.37269478265245,5
23240026,14,5,4,30,14,-2,1,1,1,0,-1.37269478265245,4
23240026,14,5,5,14,30,1,1,1,1,0,1.37269478265245,3
23240026,14,5,6,30,14,-3,1,1,1,1,-1.37269478265245,2
23240026,14,5,7,14,30,2,1,1,0,1,1.37269478265245,1
23240026,15,1,1,15,51,0,1,1,1,0,0.06687801421810535,7
23240026,15,1,2,51,15,-1,1,1,1,0,-0.06687801421810535,6
23240026,15,1,3,15,51,0,1,1,1,0,0.06687801421810535,5
23240026,15,1,4,51,15,-2,1,1,1,0,-0.06687801421810535,4
23240026,15,1,5,51,15,-4,1,1,1,1,-0.06687801421810535,3
23240026,15,1,6,15,51,2,1,1,0,0,0.06687801421810535,2
23240026,15,1,7,15,51,1,1,1,0,1,0.06687801421810535,1
23240026,15,2,1,18,17,0,1,1,1,0,-0.5864652668043335,7
23240026,15,2,2,18,17,-1,1,1,1,0,-0.5864652668043335,6
23240026,15,2,3,17,18,0,1,1,1,0,0.5864652668043335,5
23240026,15,2,4,17,18,-1,1,1,1,0,0.5864652668043335,4
23240026,15,2,5,18,17,-1,1,1,1,0,-0.5864652668043335,3
23240026,15,2,6,17,18,0,1,1,1,1,0.5864652668043335,2
23240026,15,2,7,18,17,-1,1,1,0,1,-0.5864652668043335,1
23240026,15,3,1,16,13,0,1,1,1,0,1.6769104415755325,7
23240026,15,3,2,13,16,-1,1,1,1,0,-1.6769104415755325,6
23240026,15,3,3,13,16,-2,1,1,1,0,-1.6769104415755325,5
23240026,15,3,4,16,13,-2,1,1,1,0,1.6769104415755325,4
23240026,15,3,5,13,16,-1,1,1,1,0,-1.6769104415755325,3
23240026,15,3,6,16,13,0,1,1,1,1,1.6769104415755325,2
23240026,15,3,7,13,16,-1,1,1,0,1,-1.6769104415755325,1
23240026,15,4,1,34,11,0,1,1,1,0,-0.9702616639981752,7
23240026,15,4,2,11,34,-2,1,1,1,0,0.9702616639981752,6
23240026,15,4,3,11,34,-5,1,1,1,1,0.9702616639981752,5
23240026,15,4,4,34,11,2,1,1,0,0,-0.9702616639981752,4
23240026,15,4,6,34,11,1,1,1,0,0,-0.9702616639981752,2
23240026,15,4,7,34,11,-1,1,1,0,1,-0.9702616639981752,1
23240026,15,5,1,37,24,0,1,1,1,0,-0.6639283203390649,7
23240026,15,5,2,24,37,-2,1,1,1,0,0.6639283203390649,6
23240026,15,5,3,37,24,-1,1,1,1,0,-0.6639283203390649,5
23240026,15,5,4,37,24,-2,1,1,1,0,-0.6639283203390649,4
23240026,15,5,5,24,37,0,1,1,1,0,0.6639283203390649,3
23240026,15,5,6,24,37,-1,1,1,1,0,0.6639283203390649,2
23240026,15,5,7,37,24,0,1,1,1,1,-0.6639283203390649,1
23240026,16,1,1,22,19,0,1,1,1,0,-0.9548733490573076,7
23240026,16,1,2,19,22,-1,1,1,1,0,0.9548733490573076,6
23240026,16,1,3,22,19,-2,1,1,1,0,-0.9548733490573076,5
23240026,16,1,4,19,22,1,1,1,1,0,0.9548733490573076,4
23240026,16,1,5,22,19,-4,1,1,1,1,-0.9548733490573076,3
23240026,16,1,6,19,22,3,1,1,0,1,0.9548733490573076,2
23240026,16,2,1,30,44,0,1,1,1,0,-0.31345749674300916,7
23240026,16,2,2,44,30,-2,1,1,1,0,0.31345749674300916,6
23240026,16,2,3,30,44,0,1,1,1,0,-0.31345749674300916,5
23240026,16,2,4,30,44,-2,1,1,1,0,-0.31345749674300916,4
23240026,16,2,5,44,30,1,1,1,1,0,0.31345749674300916,3
23240026,16,2,6,44,30,0,1,1,1,0,0.31345749674300916,2
23240026,16,2,7,44,30,-4,1,1,1,1,0.31345749674300916,1
23240026,16,2,8,30,44,3,1,1,0,1,-0.31345749674300916,0
23240026,16,3,1,10,46,0,1,1,1,0,0.7085135348949514,7
23240026,16,3,2,46,10,-2,1,1,1,0,-0.7085135348949514,6
23240026,16,3,3,46,10,-3,1,1,1,0,-0.7085135348949514,5
23240026,16,3,4,10,46,2,1,1,1,0,0.7085135348949514,4
23240026,16,3,5,46,10,-4,1,1,1,1,-0.7085135348949514,3
23240026,16,3,6,10,46,1,1,1,0,0,0.7085135348949514,2
23240026,16,4,1,14,43,0,1,1,1,0,1.610516831132272,7
23240026,16,4,2,43,14,-1,1,1,1,0,-1.610516831132272,6
23240026,16,4,3,43,14,-2,1,1,1,0,-1.610516831132272,5
23240026,16,4,4,14,43,1,1,1,1,0,1.610516831132272,4
23240026,16,4,5,43,14,-3,1,1,1,1,-1.610516831132272,3
23240026,16,4,6,14,43,1,1,1,0,0,1.610516831132272,2
23240026,16,4,7,14,43,0,1,1,0,1,1.610516831132272,1
23240026,16,5,1,20,25,0,1,1,1,0,1.2254620985004117,7
23240026,16,5,2,25,20,-2,1,1,1,0,-1.2254620985004117,6
23240026,16,5,3,25,20,-4,1,1,1,0,-1.2254620985004117,5
23240026,16,5,4,25,20,-6,1,1,1,1,-1.2254620985004117,4
23240026,17,1,1,18,16,0,1,1,1,0,-0.34141516777814324,7
23240026,17,1,2,18,16,-2,1,1,1,0,-0.34141516777814324,6
23240026,17,1,3,16,18,1,1,1,1,0,0.34141516777814324,5
23240026,17,1,4,16,18,-1,1,1,1,0,0.34141516777814324,4
23240026,17,1,5,18,16,-1,1,1,1,0,-0.34141516777814324,3
23240026,17,1,6,18,16,-2,1,1,1,1,-0.34141516777814324,2
23240026,17,1,7,16,18,0,1,1,0,1,0.34141516777814324,1
23240026,17,2,1,37,13,0,1,1,1,0,1.736868593835755,7
23240026,17,2,2,37,13,-1,1,1,1,0,1.736868593835755,6
23240026,17,2,3,13,37,0,1,1,1,0,-1.736868593835755,5
23240026,17,2,4,13,37,-1,1,1,1,0,-1.736868593835755,4
23240026,17,2,5,37,13,0,1,1,1,0,1.736868593835755,3
23240026,17,2,6,13,37,-3,1,1,1,1,-1.736868593835755,2
23240026,17,2,7,37,13,2,1,1,0,1,1.736868593835755,1
23240026,17,3,1,17,34,0,1,1,1,0,2.279635077363662,7
23240026,17,3,2,34,17,-3,1,1,1,0,-2.279635077363662,6
23240026,17,3,3,34,17,-4,1,1,1,0,-2.279635077363662,5
23240026,17,3,4,17,34,3,1,1,1,0,2.279635077363662,4
23240026,17,3,5,34,17,-4,1,1,1,1,-2.279635077363662,3
23240026,17,3,6,17,34,3,1,1,0,1,2.279635077363662,2
23240026,17,4,1,15,24,0,1,1,1,0,-2.32013799152764,7
23240026,17,4,2,24,15,-2,1,1,1,0,2.32013799152764,6
23240026,17,4,3,15,24,1,1,1,1,0,-2.32013799152764,5
23240026,17,4,4,24,15,-3,1,1,1,0,2.32013799152764,4
23240026,17,4,5,15,24,1,1,1,1,0,-2.32013799152764,3
23240026,17,4,6,15,24,-2,1,1,1,0,-2.32013799152764,2
23240026,17,4,7,15,24,-3,1,1,1,1,-2.32013799152764,1
23240026,17,4,8,24,15,1,1,1,0,1,2.32013799152764,0
23240026,17,5,1,51,11,0,1,1,1,0,-0.5988062188071609,7
23240026,17,5,2,11,51,-1,1,1,1,0,0.5988062188071609,6
23240026,17,5,3,11,51,-2,1,1,1,0,0.5988062188071609,5
23240026,17,5,4,51,11,-1,1,1,1,0,-0.5988062188071609,4
23240026,17,5,5,51,11,-2,1,1,1,0,-0.5988062188071609,3
23240026,17,5,6,11,51,-1,1,1,1,1,0.5988062188071609,2
23240026,17,5,7,51,11,0,1,1,0,1,-0.5988062188071609,1
23240026,18,1,1,30,46,0,1,1,1,0,-0.7330810472189642,7
23240026,18,1,2,30,46,-1,1,1,1,0,-0.7330810472189642,6
23240026,18,1,3,46,30,0,1,1,1,0,0.7330810472189642,5
23240026,18,1,4,30,46,-1,1,1,1,0,-0.7330810472189642,4
23240026,18,1,5,30,46,-4,1,1,1,1,-0.7330810472189642,3
23240026,18,2,1,20,10,0,1,1,1,0,-0.350208680623743,7
23240026,18,2,2,20,10,-3,1,1,1,0,-0.350208680623743,6
23240026,18,2,3,10,20,2,1,1,1,0,0.350208680623743,5
23240026,18,2,4,20,10,-4,1,1,1,0,-0.350208680623743,4
23240026,18,2,5,10,20,2,1,1,1,0,0.350208680623743,3
23240026,18,2,6,20,10,-3,1,1,1,1,-0.350208680623743,2
